ID,Text Description,Video,Image,Infographic,Reviews,Risks
1049904387,1,0,0,0,0,1
1049905204,1,0,1,1,0,0
1049910231,1,1,0,0,0,1
1049910283,1,0,1,0,0,1
1049915419,1,0,1,0,0,0
1049918057,1,0,1,1,0,0
1049923668,1,0,1,0,0,0
1049934201,1,0,0,1,0,0
1049934426,1,0,0,0,1,0
1049954557,1,0,0,1,1,0
1049969814,1,0,0,1,0,0
1049985804,1,1,1,1,0,0
1049992157,1,0,0,0,1,0
1050000442,1,0,1,0,1,1
1050011850,1,0,0,0,1,0
1050014411,1,0,1,0,0,1
105001487,1,1,0,0,1,0
1050019128,1,1,0,0,0,1
1050020055,1,0,1,0,0,0
1050023638,1,0,1,0,0,0
1050030737,1,1,0,0,1,1
1050036770,1,0,1,1,1,1
1050044665,1,0,1,1,0,1
1050045256,1,1,1,1,0,1
1050047799,1,0,0,0,0,0
1050051210,1,1,0,0,1,0
1050052640,1,0,0,1,1,1
1050062904,1,0,1,1,0,0
1050063861,1,0,1,1,0,0
1050068431,1,1,0,0,1,1
1050072092,1,1,1,0,0,0
1050072424,1,0,1,1,0,1
1050073319,1,0,1,0,1,0
105007930,1,0,0,1,0,1
1050081559,1,1,0,1,0,0
1050089622,1,0,0,1,0,0
105009174,1,1,0,0,0,0
1050092706,1,0,0,1,0,1
1050093488,1,0,0,0,1,0
1050098329,1,1,0,1,0,0
1050100728,1,0,0,1,0,1
1050102789,1,1,1,0,0,0
1050110623,1,1,1,1,1,1
1050113470,1,1,1,0,0,1
1050117842,1,0,1,1,1,1
105011843,1,0,0,0,1,0
1050129003,1,0,1,0,1,1
1050130369,1,1,0,1,1,1
1050134233,1,0,1,0,0,0
1050135167,1,0,1,0,1,0
1050135418,1,1,0,0,0,1
1050135520,1,0,0,1,0,0
1050138201,1,1,1,0,0,0
105013943,1,0,1,1,0,0
1050139758,1,0,0,1,0,0
1050149309,1,1,0,0,0,1
1050149326,1,0,0,1,0,1
105015171,1,0,0,1,0,1
1050154798,1,1,0,1,0,0
1050158318,1,0,1,0,0,0
1050163681,1,1,0,1,1,0
1050164773,1,0,0,0,0,0
1050166821,1,1,1,0,0,0
1050167607,1,1,1,0,0,1
1050174480,1,0,1,0,0,1
1050180309,1,0,0,0,0,0
1050197064,1,1,0,1,0,1
1050199195,1,0,0,0,0,0
1050204344,1,0,1,0,1,0
1050217950,1,0,1,1,0,0
1050220700,1,0,0,1,1,1
1050227997,1,1,1,1,1,1
1050228843,1,1,1,0,0,0
1050233367,1,1,0,0,1,1
1050238331,1,1,0,1,1,1
1050238932,1,0,0,1,0,0
1050241205,1,0,1,0,0,1
1050242694,1,0,0,1,0,1
1050248264,1,1,0,0,0,0
1050255293,1,0,0,1,0,0
105025744,1,0,0,1,0,1
1050266721,1,0,0,1,0,1
1050268327,1,1,0,0,0,0
1050269814,1,1,1,0,0,0
1050273431,1,0,0,1,1,0
1050274923,1,1,1,1,0,0
1050286409,1,1,1,1,1,0
10502937,1,1,0,1,0,1
1050300551,1,0,0,1,0,0
1050304493,1,0,0,0,1,0
1050308290,1,0,1,1,1,0
1050312526,1,1,0,1,0,1
1050318661,1,0,0,1,0,0
1050318747,1,0,1,0,0,0
1050319360,1,1,0,0,0,0
1050319682,1,1,0,1,0,1
1050320786,1,0,0,1,0,1
1050324675,1,0,1,0,0,0
1050326222,1,1,0,0,1,0
105033532,1,1,1,1,1,1
1050338924,1,1,1,1,1,0
1050342241,1,1,0,1,1,0
1050343582,1,1,1,0,1,0
1050344391,1,1,0,0,0,1
1050346064,1,0,0,1,1,1
1050346356,1,1,0,1,1,0
1050347889,1,1,0,1,1,0
1050352242,1,0,0,1,0,1
1050355782,1,0,1,0,1,0
1050357610,1,0,1,0,0,0
1050358230,1,1,1,0,0,0
1050359502,1,1,1,0,1,0
1050360639,1,1,0,0,0,1
1050364057,1,1,0,0,1,0
1050365393,1,0,0,0,1,0
105036637,1,0,0,0,1,1
105036681,1,1,0,1,0,1
1050370344,1,1,0,1,0,0
1050375984,1,1,1,1,0,0
1050383797,1,1,0,1,0,1
1050385296,1,0,0,0,1,1
105038828,1,0,1,1,0,1
1050397562,1,0,1,1,0,0
1050406866,1,1,1,0,0,1
1050413070,1,1,0,0,1,0
1050418854,1,1,0,1,1,1
1050423168,1,1,0,0,1,0
1050423886,1,1,1,1,0,0
1050427038,1,1,0,0,0,0
1050428980,1,1,1,1,1,0
1050429866,1,0,1,0,1,1
1050443456,1,0,0,0,0,1
1050448095,1,1,0,0,0,1
105045188,1,0,1,0,0,1
1050451978,1,0,1,1,0,1
1050458803,1,1,0,1,0,0
1050463303,1,0,0,1,1,0
1050464220,1,1,0,1,1,0
1050464253,1,0,0,0,1,1
1050467111,1,1,0,1,1,1
1050484665,1,0,0,0,1,1
1050484882,1,0,1,0,1,0
1050501926,1,0,1,0,1,0
1050502393,1,1,0,0,1,0
1050504044,1,0,0,0,0,0
1050504659,1,0,1,0,0,0
10505069,1,1,0,1,1,0
1050509234,1,0,1,0,1,0
1050511444,1,0,0,1,1,0
1050516795,1,1,1,1,1,0
105051823,1,0,0,0,1,1
1050523510,1,0,1,0,1,0
1050527290,1,0,1,0,1,0
1050528095,1,0,0,0,0,0
1050531301,1,0,0,0,1,1
1050533077,1,0,1,0,0,0
105054109,1,1,1,0,0,1
1050542067,1,1,1,1,0,1
1050543731,1,0,1,0,1,0
105054687,1,1,0,0,0,1
1050549314,1,1,0,0,0,1
1050556697,1,1,0,0,1,1
1050575795,1,0,1,0,0,1
1050580707,1,0,1,0,0,1
1050584743,1,0,1,0,0,0
105059119,1,0,1,1,0,0
1050591646,1,0,0,1,0,1
1050593358,1,1,0,0,1,0
1050617399,1,0,1,0,0,0
1050619901,1,0,0,0,1,1
1050619951,1,0,1,1,0,0
1050623896,1,0,0,0,0,0
1050629846,1,1,0,1,1,1
1050633760,1,0,1,0,1,1
1050638167,1,0,0,1,0,1
1050640762,1,1,0,1,1,0
1050643943,1,1,0,0,0,0
1050645643,1,1,0,0,0,0
1050652460,1,1,0,0,1,0
1050654302,1,0,0,1,0,1
1050677587,1,1,1,1,0,0
105068211,1,0,1,0,1,0
1050689603,1,1,0,0,0,1
1050695560,1,1,1,1,0,0
1050710428,1,0,1,0,1,0
1050712807,1,0,0,0,0,0
1050715107,1,1,1,0,1,0
1050732470,1,1,1,0,1,1
1050732941,1,1,1,1,1,1
1050738894,1,1,1,0,0,1
1050747301,1,1,0,1,1,1
1050753768,1,1,1,1,0,0
1050764872,1,1,1,1,1,0
1050771565,1,0,0,0,0,1
1050772818,1,1,0,0,1,0
1050777057,1,0,1,0,0,0
1050777692,1,1,0,0,1,0
1050785665,1,0,1,1,1,0
1050790557,1,0,1,1,1,0
1050792216,1,0,0,1,1,0
1050799281,1,1,0,1,1,1
1050801202,1,0,1,0,1,0
1050803370,1,0,1,0,0,1
1050807175,1,1,1,1,0,1
1050812222,1,0,0,1,1,1
105081249,1,1,0,0,1,1
1050828586,1,0,0,1,1,0
1050830225,1,0,1,1,0,0
1050830333,1,0,1,0,1,1
1050832069,1,1,0,1,1,1
1050833910,1,0,0,1,1,0
1050834102,1,0,0,1,1,1
1050844759,1,1,0,1,1,1
1050852535,1,0,1,1,0,0
1050854493,1,0,1,0,1,1
1050870751,1,1,1,0,1,0
1050875801,1,1,0,0,1,1
1050876057,1,0,0,0,1,1
1050879801,1,0,1,0,1,0
1050892033,1,0,1,1,0,1
1050897797,1,0,1,0,1,1
1050908028,1,0,1,0,0,0
1050909028,1,0,1,0,1,0
1050913910,1,0,1,0,1,1
1050914734,1,0,0,0,0,1
105091802,1,1,0,0,1,0
1050923333,1,1,1,0,0,1
1050931950,1,0,0,0,1,0
1050935328,1,0,0,0,0,1
1050943303,1,0,0,1,1,0
10509660,1,0,1,1,1,0
1050983554,1,0,1,1,1,1
105098450,1,0,0,1,1,1
1050989947,1,1,1,1,1,0
1050998985,1,0,0,0,1,1
1051002025,1,0,1,0,0,1
1051003234,1,1,1,0,0,1
1051005241,1,0,0,0,0,1
1051007249,1,1,1,0,0,1
1051014005,1,0,1,1,0,1
105101595,1,0,0,0,1,1
1051022232,1,0,1,1,1,1
1051031294,1,1,1,0,0,0
1051036112,1,0,0,0,0,0
1051038700,1,1,1,1,0,1
1051047602,1,0,0,0,0,1
1051058276,1,1,1,0,0,1
1051059751,1,0,0,0,1,1
1051065034,1,1,1,0,0,0
1051067551,1,0,1,1,0,1
1051069948,1,0,1,1,0,0
1051071704,1,1,0,0,0,1
1051080517,1,1,0,1,0,1
1051084512,1,0,1,0,0,1
1051090089,1,1,0,0,1,1
1051091259,1,1,1,1,0,0
1051091490,1,0,0,0,1,1
1051094777,1,0,1,1,1,1
1051096896,1,1,1,0,0,1
1051100482,1,1,0,1,0,1
1051101450,1,0,0,1,1,1
1051112562,1,0,0,0,1,1
1051116711,1,1,0,1,1,1
1051139360,1,1,1,0,1,0
1051144532,1,1,0,0,1,1
1051150097,1,1,0,0,1,1
1051154899,1,1,1,1,0,0
1051159302,1,0,0,0,0,1
1051164277,1,1,0,1,0,1
105116795,1,0,0,1,1,0
105117042,1,1,1,1,1,0
1051171427,1,0,0,0,1,0
1051171848,1,1,1,1,0,0
1051175862,1,0,1,1,1,0
1051179668,1,1,1,0,1,1
1051186352,1,1,0,1,0,0
1051189502,1,0,0,1,0,0
1051189576,1,1,0,1,1,0
1051190628,1,1,0,1,0,1
1051195648,1,1,1,1,0,0
1051196699,1,0,0,1,1,0
1051204692,1,1,0,1,1,0
1051208390,1,1,0,0,0,1
1051212142,1,0,0,0,1,1
1051213130,1,1,1,0,1,1
1051223945,1,0,0,0,1,0
1051235496,1,1,0,0,0,1
1051236958,1,0,0,0,0,1
105123841,1,0,0,0,0,1
1051245274,1,0,1,1,1,0
1051249070,1,0,0,1,0,1
105125227,1,0,1,1,1,1
1051255283,1,1,1,0,1,0
1051255403,1,1,1,1,1,0
1051256692,1,1,1,1,0,0
105125762,1,0,0,0,0,0
1051265689,1,1,0,1,1,1
1051270278,1,0,1,0,1,0
1051271609,1,1,0,1,1,1
1051273490,1,0,1,0,1,0
105128142,1,0,1,0,1,1
1051284218,1,0,1,1,0,1
1051296798,1,1,0,1,0,1
1051298294,1,0,1,1,1,0
1051314174,1,1,0,0,0,0
1051314486,1,1,0,1,1,1
1051322534,1,1,1,1,1,1
1051323057,1,0,0,1,0,1
1051333202,1,0,1,0,1,0
1051336871,1,1,1,0,0,1
1051340900,1,0,1,0,1,0
1051343283,1,0,0,0,0,1
1051346633,1,1,1,1,0,0
1051347054,1,0,0,1,1,0
1051352304,1,0,0,0,1,0
1051353919,1,1,1,0,1,0
1051357222,1,1,1,0,1,1
1051358447,1,0,1,1,1,1
1051360646,1,0,1,0,1,0
1051362633,1,1,0,0,1,1
1051370518,1,0,1,0,1,0
1051373097,1,0,1,0,1,0
1051373468,1,0,0,0,0,0
1051374491,1,0,0,1,0,1
1051375483,1,0,0,1,0,0
1051379026,1,0,1,1,0,0
105138527,1,0,1,0,0,0
1051386547,1,1,0,0,1,0
1051389163,1,1,0,1,1,1
10513942,1,0,0,1,1,0
1051400861,1,1,1,1,1,0
1051403432,1,0,1,1,0,1
1051405248,1,1,0,0,0,0
1051412155,1,0,0,1,0,1
1051413536,1,1,1,0,1,1
1051414074,1,0,0,0,0,0
1051416160,1,1,0,1,0,1
1051420663,1,0,1,1,1,0
1051434232,1,0,0,0,1,1
1051434275,1,0,0,0,0,1
1051435273,1,1,1,0,0,1
1051436120,1,0,0,1,1,1
1051437069,1,1,0,1,0,1
1051437653,1,1,0,1,0,0
1051441525,1,1,0,1,1,0
1051445377,1,0,0,1,1,1
1051455363,1,1,1,1,1,1
1051455988,1,1,1,0,0,0
1051476762,1,0,1,1,1,0
105147679,1,0,1,1,0,0
1051478781,1,1,1,1,0,0
1051479787,1,1,0,0,0,0
1051482753,1,0,0,1,0,1
1051504088,1,0,0,0,0,1
1051511137,1,0,1,0,1,0
1051519361,1,1,0,0,0,1
1051522130,1,0,1,1,1,1
1051522416,1,0,0,1,0,0
1051524533,1,1,1,0,1,0
1051528642,1,1,0,1,0,0
1051541349,1,1,0,0,1,0
1051550115,1,0,1,0,1,0
10515561,1,0,1,1,1,1
1051557134,1,1,0,0,1,1
1051558836,1,1,1,1,1,1
1051560732,1,0,1,1,0,1
1051561606,1,1,0,0,1,0
1051569159,1,1,1,1,1,0
1051584276,1,1,1,0,1,1
1051591383,1,1,1,0,1,1
1051597076,1,0,0,0,0,0
1051601926,1,0,0,1,1,1
1051607818,1,0,1,0,0,1
105161267,1,1,1,1,0,1
1051616518,1,0,0,1,1,1
1051619742,1,0,1,1,1,1
1051626777,1,1,1,0,0,0
1051631426,1,0,0,0,1,1
1051639942,1,1,1,0,1,0
1051643956,1,1,1,0,0,1
1051654209,1,1,0,1,0,0
1051656321,1,0,0,0,0,0
1051657727,1,1,1,0,0,0
1051660814,1,0,1,0,0,1
1051661266,1,0,1,0,1,0
1051663761,1,0,1,0,1,0
1051667997,1,1,0,0,0,1
105167111,1,0,1,1,0,0
105167689,1,0,1,0,1,1
1051685694,1,1,0,1,1,1
1051689414,1,0,0,0,0,1
105169588,1,1,0,0,0,1
1051697583,1,0,1,0,0,0
1051709005,1,1,1,0,1,1
1051714941,1,1,1,0,0,0
1051720010,1,1,0,0,1,1
1051729897,1,1,0,0,0,1
1051730121,1,0,1,1,1,0
1051737169,1,0,0,1,0,1
1051737246,1,0,1,0,1,0
105173892,1,1,0,1,0,0
1051749068,1,1,1,1,1,0
1051758246,1,0,0,0,1,1
1051758499,1,1,0,1,1,0
10517675,1,1,0,0,0,1
1051771343,1,0,1,0,1,0
1051772917,1,0,0,0,1,1
1051776765,1,1,1,1,1,0
1051778138,1,0,1,0,0,0
1051786193,1,1,1,1,1,0
1051795978,1,0,0,1,0,0
1051816742,1,0,1,0,0,0
1051821208,1,1,0,1,0,0
1051827519,1,0,0,0,1,0
105184761,1,0,1,1,0,0
1051858659,1,1,1,1,0,0
1051862470,1,1,0,1,1,1
105187753,1,1,0,1,1,1
1051881033,1,0,1,0,1,0
1051886844,1,1,0,1,1,0
1051887601,1,0,0,0,0,0
1051894414,1,1,0,1,0,1
1051897865,1,0,1,1,1,1
1051898481,1,0,0,1,0,0
1051902102,1,1,0,0,1,0
1051903201,1,0,1,1,0,1
1051904465,1,0,1,1,0,1
1051911416,1,1,1,1,1,1
1051912266,1,0,1,1,0,0
1051914848,1,1,1,1,0,1
1051922712,1,0,1,1,1,0
1051924254,1,1,1,1,1,0
1051927628,1,1,1,0,1,0
10519394,1,1,0,0,0,1
1051941402,1,0,0,0,1,0
1051943878,1,0,0,0,0,1
1051944571,1,0,0,1,1,1
1051947491,1,1,0,0,1,0
1051948680,1,1,0,1,1,0
1051952292,1,1,1,1,1,1
1051957122,1,0,1,1,0,1
1051962425,1,0,0,0,1,0
1051974612,1,0,1,0,0,1
1051975967,1,0,1,1,1,1
1051977416,1,1,1,1,0,1
105198666,1,1,1,1,1,0
1051988174,1,1,1,1,0,0
1052007002,1,1,0,0,0,1
1052012055,1,0,1,0,0,1
1052014501,1,0,0,0,1,0
1052016295,1,1,0,1,1,1
1052017524,1,0,1,1,0,0
1052019884,1,0,0,1,1,1
1052021329,1,1,0,0,0,1
1052026636,1,0,1,0,1,0
1052033837,1,1,1,0,0,0
105204214,1,0,1,0,0,1
105204294,1,1,0,0,1,1
1052044104,1,1,0,1,0,0
1052047687,1,0,1,1,1,1
1052052829,1,1,0,0,1,0
1052058406,1,1,1,0,0,0
1052062100,1,0,0,0,0,0
1052063158,1,1,0,0,1,1
1052071266,1,0,1,1,1,0
1052078658,1,0,1,1,1,1
1052084284,1,1,1,1,1,1
1052084635,1,1,1,1,0,0
1052089565,1,1,1,0,0,0
1052092216,1,0,0,0,0,0
1052097323,1,1,1,0,0,0
1052114575,1,0,1,1,0,1
1052119360,1,0,0,0,1,0
1052119481,1,0,0,1,0,0
1052122835,1,1,1,1,0,1
1052138472,1,0,0,1,0,1
105215107,1,0,1,0,0,0
1052158506,1,0,1,0,0,0
1052172681,1,1,0,1,0,0
1052186553,1,0,1,0,0,0
1052192246,1,0,1,1,0,0
1052194002,1,0,1,1,0,0
1052196984,1,1,1,0,1,0
1052197016,1,0,1,1,1,0
1052202980,1,1,0,0,0,1
1052213293,1,1,1,0,0,0
1052216331,1,0,0,0,1,0
1052220070,1,1,0,0,1,1
1052221057,1,0,1,0,1,1
1052223020,1,1,1,1,1,1
1052223841,1,0,1,1,0,0
1052230096,1,1,0,1,0,0
105223227,1,0,0,1,0,1
1052235870,1,1,0,0,0,1
1052236604,1,0,1,0,1,1
1052241990,1,1,0,1,1,1
105224556,1,0,1,0,0,1
1052250548,1,1,0,0,1,1
1052254963,1,0,0,1,1,1
1052267895,1,0,0,1,1,1
1052267948,1,1,0,1,0,1
1052279113,1,0,1,1,0,0
105228151,1,0,1,0,1,0
1052282046,1,0,0,0,1,1
1052290294,1,0,0,0,0,1
1052301248,1,0,1,0,0,1
1052303076,1,1,1,1,1,1
1052307689,1,0,0,1,0,0
1052310095,1,0,1,1,0,0
105231095,1,1,0,0,0,0
1052316207,1,1,1,1,1,0
1052327618,1,0,1,0,1,1
1052341160,1,1,0,0,1,0
1052345010,1,1,1,0,0,1
1052347542,1,0,1,1,0,0
1052347618,1,0,0,1,0,0
105235219,1,1,1,1,1,0
105236250,1,1,1,1,1,1
1052367279,1,0,0,0,0,1
1052369229,1,0,1,1,0,1
1052370524,1,0,0,0,1,1
1052371729,1,1,0,1,1,0
1052372862,1,0,1,0,0,1
1052374462,1,1,0,0,1,1
1052375111,1,0,0,1,1,0
1052375430,1,1,1,1,0,1
1052387025,1,1,1,1,1,0
1052391664,1,0,0,1,0,1
105240088,1,0,1,1,0,0
1052402272,1,1,1,0,0,1
1052404207,1,0,1,1,1,1
1052406614,1,0,1,0,0,0
1052415160,1,0,1,1,0,1
1052421848,1,1,0,1,1,1
1052422201,1,1,0,1,0,1
1052425790,1,0,0,0,0,1
1052429438,1,0,1,1,0,0
1052432882,1,1,0,1,1,1
1052444791,1,0,0,1,1,0
1052450034,1,1,0,1,1,1
1052459849,1,1,1,0,1,1
1052462915,1,0,1,1,0,1
1052466878,1,1,0,0,0,0
1052467513,1,0,1,1,1,0
105248978,1,0,0,1,0,1
1052490906,1,0,1,1,1,1
1052493130,1,1,0,0,0,0
10524939,1,0,1,1,0,1
1052500494,1,0,0,1,0,1
1052510366,1,0,0,0,0,0
1052510551,1,0,0,1,1,1
1052510925,1,1,1,1,0,1
1052513570,1,0,1,1,0,0
1052537378,1,0,0,1,0,1
1052541055,1,0,1,0,1,0
1052541791,1,0,1,1,1,0
1052542195,1,0,0,1,1,1
1052545057,1,0,0,0,1,1
1052545919,1,1,1,1,1,0
1052550189,1,0,1,1,1,0
1052550258,1,0,0,1,0,0
1052555922,1,0,1,1,1,0
105256090,1,0,1,1,1,1
1052568821,1,0,1,1,1,0
1052569583,1,1,0,1,1,1
1052572307,1,0,0,0,1,0
1052574074,1,1,0,0,0,1
1052575104,1,0,0,0,1,1
1052581199,1,0,1,1,0,0
1052594871,1,0,0,0,1,1
1052595894,1,0,0,0,0,1
1052598193,1,0,1,0,1,1
1052606696,1,0,0,1,0,1
1052607490,1,1,1,1,1,0
1052622061,1,0,1,0,0,1
1052644435,1,1,0,0,0,0
105264836,1,1,0,0,0,0
1052648420,1,1,1,1,0,1
105264920,1,0,0,0,0,1
1052660856,1,0,1,1,0,1
1052661591,1,1,0,1,1,1
1052662492,1,1,0,0,1,1
1052667661,1,0,0,1,0,1
1052673013,1,0,1,1,1,0
1052674769,1,1,1,0,1,1
1052678195,1,0,1,0,1,0
1052680807,1,0,1,1,1,1
1052684207,1,0,0,0,1,0
1052685501,1,0,0,0,0,1
1052688584,1,0,0,0,0,0
1052724077,1,0,1,0,1,1
1052726278,1,1,1,0,0,1
1052734430,1,1,1,0,1,1
1052740979,1,1,0,1,0,0
1052742759,1,0,1,1,1,1
1052744977,1,0,0,1,0,0
1052753868,1,0,0,0,1,1
1052761059,1,0,1,0,1,1
1052770766,1,0,1,0,1,0
1052773572,1,1,0,1,1,1
1052775326,1,0,0,1,1,1
105277776,1,1,1,1,1,0
105277977,1,0,1,1,0,1
1052787955,1,1,1,0,1,1
1052787977,1,1,0,0,0,1
1052797179,1,0,1,1,1,0
105280430,1,0,1,1,0,0
105280619,1,1,0,0,0,0
1052817886,1,1,0,0,0,1
1052821295,1,1,0,0,0,0
1052827516,1,1,1,1,0,1
1052829787,1,1,0,0,0,0
105283000,1,1,1,0,0,1
1052830150,1,1,0,0,1,1
1052855237,1,0,0,1,1,0
1052856710,1,1,1,1,0,1
1052858368,1,1,0,1,1,1
1052863946,1,0,1,1,0,1
1052865125,1,1,1,0,1,1
1052867896,1,0,0,1,1,1
1052873488,1,1,0,1,0,0
1052877821,1,1,1,0,1,1
1052885321,1,0,1,1,0,0
1052885498,1,1,1,0,0,0
1052887140,1,0,0,1,0,1
1052889906,1,1,1,1,1,1
1052891075,1,0,1,0,0,0
1052894340,1,1,1,1,0,0
1052895879,1,1,1,1,1,1
1052895881,1,1,0,1,1,0
1052896826,1,1,1,1,1,1
1052897284,1,0,1,1,0,0
105290108,1,1,0,0,1,1
1052901726,1,1,1,0,0,1
1052903434,1,1,1,0,0,1
1052904803,1,1,0,0,0,1
1052911053,1,0,1,1,1,1
1052917230,1,1,1,1,0,0
1052920996,1,0,0,0,0,0
1052925597,1,0,0,0,1,0
1052925966,1,0,1,0,1,1
105293707,1,1,1,1,1,0
1052937674,1,0,0,1,1,0
1052938529,1,1,0,0,1,1
105294035,1,0,0,1,0,1
1052941610,1,1,0,1,0,1
1052942094,1,0,0,0,1,1
1052958707,1,1,1,0,0,0
1052959109,1,1,1,0,1,1
105295924,1,0,0,0,0,0
1052962734,1,1,1,0,0,1
1052977594,1,1,1,0,1,0
1052983801,1,1,1,0,0,1
1052984171,1,0,1,0,1,1
1052985235,1,1,1,1,0,1
1052991727,1,1,0,1,0,1
1052992329,1,0,1,1,1,0
1053000625,1,0,0,1,1,0
1053006961,1,0,0,1,1,1
1053008183,1,1,1,1,1,0
1053018236,1,1,0,1,0,0
1053028577,1,1,0,0,1,1
105303935,1,0,0,0,0,1
1053052564,1,1,0,1,1,0
1053055684,1,0,1,1,1,0
1053057613,1,0,0,0,0,1
1053063875,1,1,0,1,0,0
1053068732,1,0,1,1,0,1
1053069621,1,1,1,0,0,1
1053069627,1,1,0,0,1,0
1053071936,1,0,0,1,0,1
1053074869,1,1,0,1,0,0
1053078835,1,1,0,1,1,1
1053094867,1,1,1,0,1,1
1053097103,1,1,1,1,0,0
105309752,1,1,1,0,1,1
1053098815,1,1,0,1,0,0
1053100291,1,1,0,0,0,0
1053110057,1,1,0,1,1,1
1053115687,1,1,0,0,0,0
1053119617,1,1,0,0,1,0
1053119872,1,0,1,1,1,0
1053120966,1,0,0,1,0,0
1053134208,1,0,0,1,0,0
1053134734,1,1,0,0,0,0
1053148119,1,1,1,1,1,1
1053160558,1,1,1,1,0,0
1053163190,1,0,0,0,0,0
1053180192,1,1,0,0,1,1
1053187861,1,1,0,0,0,1
1053188992,1,0,1,0,0,0
1053190082,1,1,0,0,1,0
1053190579,1,1,0,1,0,1
1053192629,1,1,1,1,1,0
1053206305,1,0,1,1,0,0
1053209272,1,1,0,0,1,1
1053209677,1,1,0,1,1,0
1053210308,1,0,1,0,0,1
1053219905,1,0,0,0,0,1
1053243779,1,1,0,1,0,0
1053253360,1,1,0,0,1,0
1053256579,1,1,0,1,1,0
1053258993,1,0,1,1,0,1
1053262531,1,0,1,0,0,0
105327056,1,0,0,0,0,0
1053272497,1,0,1,1,0,0
1053275081,1,0,1,1,0,1
1053276441,1,0,1,0,0,0
1053278673,1,0,0,1,1,0
1053280283,1,0,1,1,1,1
1053280421,1,0,0,0,1,0
1053290811,1,1,1,0,1,1
1053293415,1,1,0,0,1,1
1053297656,1,0,0,0,1,1
1053300125,1,0,0,0,0,1
1053300500,1,1,0,1,1,0
1053310678,1,0,0,1,1,1
1053312331,1,1,0,0,1,0
1053318189,1,0,0,1,0,1
1053324369,1,0,0,1,0,1
1053333628,1,0,0,1,1,0
1053345870,1,0,0,0,1,0
1053350713,1,0,1,1,0,0
105336089,1,0,0,1,1,0
1053361501,1,0,0,1,1,1
1053365303,1,0,0,1,1,0
1053365549,1,0,0,0,1,1
1053372680,1,1,0,0,1,0
105337955,1,0,0,0,0,0
1053380164,1,1,1,0,0,0
1053381809,1,1,0,0,1,1
1053383877,1,1,0,0,0,1
1053401004,1,0,1,1,0,0
1053405600,1,1,0,0,1,1
1053406753,1,0,0,0,1,1
1053409392,1,0,0,1,0,0
1053413237,1,1,0,1,1,0
1053415621,1,0,1,1,1,1
105342733,1,0,0,0,0,0
1053433070,1,1,1,1,1,0
1053445145,1,0,0,0,0,0
1053446958,1,1,0,0,0,1
105344963,1,1,1,0,1,0
1053456255,1,0,0,0,0,0
1053462251,1,1,0,1,0,1
105348003,1,0,1,1,1,0
1053483003,1,0,1,0,1,1
1053488770,1,0,0,0,0,1
1053490850,1,1,0,0,1,0
1053491534,1,0,1,0,0,1
1053492509,1,0,1,0,0,1
1053494925,1,1,0,0,0,1
1053497697,1,1,0,1,1,0
1053499409,1,0,0,1,0,0
1053505039,1,1,1,1,1,1
1053509685,1,0,1,1,1,0
1053510408,1,1,0,0,0,1
105351197,1,0,1,1,0,1
1053512411,1,0,1,1,1,1
1053513419,1,0,1,0,0,0
1053517181,1,0,0,0,0,1
1053521466,1,1,1,0,0,1
1053529450,1,1,1,1,0,1
1053538584,1,1,0,0,0,0
1053538918,1,0,1,0,0,0
1053542395,1,1,0,1,1,0
1053545705,1,0,1,1,0,0
1053546437,1,1,1,0,1,1
1053548044,1,1,1,0,1,1
1053551857,1,1,1,1,1,1
105355435,1,0,1,0,0,0
1053590757,1,0,1,0,0,1
1053597981,1,0,0,0,1,0
1053604666,1,1,0,0,0,1
1053607379,1,1,0,0,1,1
105360814,1,1,0,1,1,1
1053608622,1,1,1,0,0,1
1053612122,1,1,0,0,1,0
1053612607,1,1,1,1,1,1
1053613193,1,0,0,1,0,1
1053618586,1,1,0,1,1,1
1053618615,1,1,0,0,1,0
1053619753,1,1,0,0,0,0
1053627910,1,1,1,1,0,1
1053632140,1,0,1,0,0,1
1053632558,1,1,1,1,1,0
1053633163,1,0,0,0,1,1
1053636005,1,0,1,1,1,0
1053642722,1,0,0,0,0,0
1053648600,1,1,1,1,0,1
1053653337,1,1,1,1,1,0
1053664050,1,0,0,1,0,1
1053665885,1,0,0,1,1,1
1053666324,1,1,0,0,1,0
105366705,1,0,0,1,1,0
1053672041,1,1,0,1,0,1
1053681856,1,1,1,1,1,0
1053682738,1,0,1,0,1,1
1053690392,1,0,1,0,0,0
1053691631,1,0,0,0,0,1
105369184,1,1,1,0,1,0
1053692861,1,0,1,0,0,0
1053709795,1,1,1,0,0,0
1053716774,1,0,0,0,1,0
1053718853,1,1,1,0,1,1
1053721624,1,0,1,0,0,1
1053722423,1,1,0,0,0,0
105372826,1,0,1,0,0,1
1053732956,1,1,0,0,1,0
1053733242,1,0,1,0,1,1
1053739668,1,0,1,1,1,1
105374252,1,1,0,0,1,1
1053750812,1,1,1,0,1,1
1053752020,1,0,0,0,1,0
1053752807,1,1,0,1,1,0
105375597,1,0,1,0,1,0
105376113,1,1,0,0,1,0
1053768291,1,0,1,0,0,1
1053780349,1,1,0,1,1,0
1053780903,1,1,0,0,0,1
1053783535,1,0,0,0,0,0
1053801519,1,1,0,1,1,0
1053802916,1,1,0,1,1,0
1053803021,1,1,1,0,1,0
1053805447,1,1,0,0,1,1
1053809076,1,1,1,0,0,1
