,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
6924,1035170406,'Rebel Rebel' UWTSD Fine Art Degree Show 2016,Art,Art,GBP,26/04/16,50000,05/04/16 00:12,70800,successful,29,GB,100741.0,103471,USD 73073
6925,1035177726,The 720 Watch (Canceled),Technology,Technology,USD,22/06/14,11000000,13/05/14 07:23,449600,canceled,92,US,449600.0,449600,USD 11000000
6926,1035183933,Sarah Miles - New EP!,Pop,Music,USD,05/06/14,1000000,06/05/14 18:39,1056200,successful,173,US,1056200.0,1056200,USD 1000000
6927,1035202496,The Revolutionary Pet Bowl - Introducing...Just Fed Bowl,Product Design,Design,USD,12/08/16,2500000,28/06/16 15:10,430000,failed,19,US,34000.0,430000,USD 2500000
6928,1035209834,Pigs Can Fly (a picture book series),Children's Books,Publishing,USD,23/02/11,800000,24/01/11 22:46,9200,failed,4,US,9200.0,9200,USD 800000
6929,1035212895,Deadly Delia's Dozen: The Movie Trailer!,Film & Video,Film & Video,USD,20/12/12,200000,20/11/12 19:17,2500,failed,1,US,2500.0,2500,USD 200000
6930,1035220785,Choose Your 90's Adventure,Immersive,Theater,USD,09/07/15,300000,09/06/15 02:49,317600,successful,47,US,317600.0,317600,USD 300000
6931,1035228894,Wolf at the Door - American Castles Release,Indie Rock,Music,USD,01/11/11,175000,17/09/11 17:16,125700,failed,28,US,125700.0,125700,USD 175000
6932,1035229317,Dawn Luxe...Comes the Dawn,Electronic Music,Music,USD,31/05/13,760000,09/04/13 01:33,1900,failed,1,US,1900.0,1900,USD 760000
6933,1035233227,Modular Art,Art,Art,CAD,01/03/17,500000,09/02/17 04:39,2000,failed,1,CA,1526.0,1492,USD 373023
6934,1035237171,Grand Rapids: Capturing a Journey Through Time,Places,Photography,USD,17/08/14,65000,02/08/14 21:25,85000,successful,11,US,85000.0,85000,USD 65000
6935,1035247111,SONDI: Stylish customisable and connected Alarm Clock,Product Design,Design,GBP,10/01/14,20000000,11/12/13 12:12,625700,failed,67,GB,1029412.0,1026731,USD 32818628
6936,1035248459,High Performance Django Videos,Web,Technology,USD,05/11/15,800000,06/10/15 18:30,672600,failed,55,US,672600.0,672600,USD 800000
6937,1035260698,Native American Dance,Performances,Dance,USD,29/07/16,100000,29/06/16 19:04,5300,failed,6,US,1000.0,5300,USD 100000
6938,1035266809,Rock Bottom,Documentary,Film & Video,CAD,31/12/14,32500000,11/11/14 23:20,1000,failed,1,CA,883.0,856,USD 27820579
6939,1035268419,Is Your Art Killing You?   Paint: Make It Fun Make It Safe,Documentary,Film & Video,USD,23/05/13,730000,23/04/13 19:19,245944,failed,24,US,245944.0,245944,USD 730000
6940,1035278536,YouLoox - Awesome Holographic Computer (Suspended),Hardware,Technology,CAD,27/05/16,300000000,28/03/16 04:00,130100,suspended,9,CA,98082.0,99793,USD 230114290
6941,1035279760,"TheFamilyHarp Records Debut Album ""My Anchor Holds""",Rock,Music,USD,07/07/14,1000000,23/05/14 13:12,43000,failed,11,US,43000.0,43000,USD 1000000
6942,1035279774,Jerry: An Affordable Personal Robot,Robots,Technology,USD,18/06/16,2000000,14/05/16 22:50,329000,failed,15,US,329000.0,329000,USD 2000000
6943,1035289569,"Teddi's ""Rejuvenate with Joy"" Book!",Publishing,Publishing,CAD,02/06/15,50000,03/05/15 21:03,60900,successful,10,CA,50122.0,48720,USD 40000
6944,1035290883,"Project Beyond: ""Space Jam 2.0""",Film & Video,Film & Video,USD,29/10/13,50000,04/10/13 03:45,50049,successful,20,US,50049.0,50049,USD 50000
6945,1035296074,An Aquaponic System For The Future (Canceled),Farms,Food,GBP,17/02/15,10000000,04/02/15 23:08,10000,canceled,1,GB,15032.0,15376,USD 15375627
6946,1035309452,A Faith Worth Fighting For,Shorts,Film & Video,USD,18/02/11,100000,04/01/11 05:59,0,failed,0,US,0.0,0,USD 100000
6947,1035313081,Rise of Metropolis - Fanfilm,Shorts,Film & Video,USD,03/04/12,1287200,27/02/12 15:56,12000,failed,6,US,12000.0,12000,USD 1287200
6948,1035319838,Electric Children Orchestra Project,Music,Music,USD,19/12/12,190000,28/11/12 03:42,207700,successful,40,US,207700.0,207700,USD 190000
6949,103532165,Presentación de Zimbabwe México en el Cervantino,World Music,Music,MXN,05/10/17,800000,18/09/17 19:10,60000,failed,1,MX,0.0,3244,USD 43250
6950,10353282,Exodus: Edge of Extinction. Forge your space empire.,Tabletop Games,Games,USD,05/02/15,2800000,15/01/15 17:09,9458600,successful,1077,US,9458600.0,9458600,USD 2800000
6951,1035330015,Matano: Fair Trade Sports Apparel for the Everyday Athlete,Apparel,Fashion,USD,06/07/16,2000000,31/05/16 15:01,671700,failed,82,US,671700.0,671700,USD 2000000
6952,1035334296,Then & Now + After All (Two Poetry Books),Poetry,Publishing,USD,19/07/12,20000,19/06/12 01:52,0,failed,0,US,0.0,0,USD 20000
6953,1035338176,YOUR Cards: Pick-a-card Motivation Game,Games,Games,USD,11/04/15,1000000,12/03/15 01:07,0,failed,0,US,0.0,0,USD 1000000
6954,1035350139,Support A Parent,Web,Technology,USD,04/02/16,20000000,05/01/16 22:11,7500,failed,2,US,7500.0,7500,USD 20000000
6955,1035350926,Join The Choir To Create A New Studio Album & Live Album,Music,Music,USD,01/11/13,2500000,01/10/13 07:04,5426850,successful,791,US,5426850.0,5426850,USD 2500000
6956,1035361775,Tabby: a modern flat pack coffee table,Product Design,Design,USD,16/10/14,2300000,16/09/14 15:55,87200,failed,18,US,87200.0,87200,USD 2300000
6957,1035368411,Jessica takes stage as the Spicy & Brassy Bette Davis,Theater,Theater,USD,22/08/11,200000,13/07/11 02:13,224000,successful,42,US,224000.0,224000,USD 200000
6958,1035368809,Splendid Letterpress Cards for the Thoroughly Modern,Publishing,Publishing,GBP,09/03/13,150000,07/02/13 13:45,114500,failed,33,GB,179295.0,173419,USD 227187
6959,1035375822,The steampunk graphic novel- Uncharted Air,Graphic Novels,Comics,USD,04/06/14,3000000,05/05/14 22:35,124100,failed,26,US,124100.0,124100,USD 3000000
6960,1035376986,Becoming California: A Public Television Documentary,Documentary,Film & Video,USD,14/06/14,3000000,15/05/14 05:03,458000,failed,27,US,458000.0,458000,USD 3000000
6961,1035379360,Tree Top Hideaway Hotel Treehouse In Stunning Woodland,Architecture,Design,GBP,16/10/17,1000000,21/09/17 13:14,26200,failed,4,GB,33796.0,34548,USD 1318635
6962,1035390647,ONE | Laptop and Camera Bag System,Product Design,Design,USD,08/01/12,1000000,19/11/11 02:13,2907800,successful,298,US,2907800.0,2907800,USD 1000000
6963,1035393109,In a Room on Broad St (Capezio A.C.E Awards),Dance,Dance,USD,15/07/13,500000,15/06/13 01:06,515000,successful,22,US,515000.0,515000,USD 500000
6964,1035395381,"Ogre Mage - ""Lady of the Land"" music video",Film & Video,Film & Video,USD,18/08/11,100000,19/07/11 06:48,3500,failed,2,US,3500.0,3500,USD 100000
6965,1035400992,THE TREES -  A Film Exploring The Evil of Domestic Violence,Narrative Film,Film & Video,USD,17/10/14,5000000,17/09/14 20:30,6521200,successful,160,US,6521200.0,6521200,USD 5000000
6966,103540565,The Cord Stash – Portable Cable Management System,Product Design,Design,USD,23/06/13,250000,24/05/13 20:03,277751,successful,78,US,277751.0,277751,USD 250000
6967,103540570,Brim Swap KAPS,Apparel,Fashion,USD,16/06/17,5000000,02/05/17 06:30,0,failed,0,US,0.0,0,USD 5000000
6968,1035407463,Tarnished (The Back Cover),Fiction,Publishing,USD,02/06/13,30000,08/05/13 20:16,47000,successful,19,US,47000.0,47000,USD 30000
6969,1035410477,1 2 3 You Please,Shorts,Film & Video,USD,16/01/16,2500000,15/12/15 15:36,2767700,successful,196,US,2767700.0,2767700,USD 2500000
6970,1035412662,Reveries,Classical Music,Music,CAD,30/11/15,2000000,21/10/15 17:01,2864500,successful,146,CA,2199562.0,2147784,USD 1499588
6971,1035419437,LA VINTAGE FARMHOUSE PICTORIAL JOURNAL &  BRAND  STORY,Photobooks,Photography,USD,22/03/15,1000000,21/01/15 18:28,0,failed,0,US,0.0,0,USD 1000000
6972,1035427255,TMZ Hollywood Tour ~ Video,Shorts,Film & Video,USD,18/08/14,4000000,16/07/14 21:40,175,failed,1,US,175.0,175,USD 4000000
6973,1035429252,What Happened to My Child? A Mother's Courageous Journey,Nonfiction,Publishing,USD,14/09/16,850000,15/08/16 21:24,872700,successful,96,US,20000.0,872700,USD 850000
6974,1035446162,BattleChess,Games,Games,USD,12/12/17,1000000,12/11/17 01:29,17500,canceled,16,US,16800.0,17500,USD 1000000
6975,1035446414,The Urbano's Circus Goodwill Tour,Theater,Theater,USD,31/07/10,250000,30/06/10 03:13,32500,failed,7,US,32500.0,32500,USD 250000
6976,1035446472,Polaris Slingshot working man's review,Video,Journalism,USD,12/12/14,3150000,28/10/14 22:14,2000,failed,1,US,2000.0,2000,USD 3150000
6977,1035452459,ONEday - Personalized jewelry from Amsterdam - Commissions,Jewelry,Fashion,EUR,10/01/18,780000,28/11/17 18:04,0,live,0,NL,0.0,0,USD 946682
6978,1035458993,LED by garageCube,Hardware,Technology,CHF,06/10/17,1500000,06/09/17 17:14,17612500,successful,157,CH,6144974.0,17971755,USD 1530597
6979,1035461173,Focus Forward.,Photography,Photography,USD,01/02/13,2500000,16/01/13 21:59,0,failed,0,US,0.0,0,USD 2500000
6980,1035463024,Erin Atlantis Book One,Fiction,Publishing,USD,03/02/11,1200000,01/01/11 18:24,12000,failed,4,US,12000.0,12000,USD 1200000
6981,1035478870,Meet The World's First Electric Walking Bike (Canceled),Product Design,Design,EUR,13/04/16,25000000,14/03/16 21:31,203000,canceled,3,NL,226353.0,229065,USD 28210018
6982,1035478906,Snapz role play costumes comics and toys.,Product Design,Design,USD,06/05/15,6000000,27/03/15 04:31,922000,failed,78,US,922000.0,922000,USD 6000000
6983,1035486699,Personalized Songs Made for Every Occasion,Music,Music,USD,20/09/17,250000,21/08/17 21:57,10000,failed,1,US,0.0,10000,USD 250000
6984,1035493986,"""Harlem Hellfighter An American In Paris""",Film & Video,Film & Video,USD,18/10/11,500000,19/08/11 07:32,38500,failed,12,US,38500.0,38500,USD 500000
6985,1035501670,The Confident Bra - The Bra that boost your Confidence,Apparel,Fashion,USD,31/12/15,400000,01/12/15 18:59,55100,failed,9,US,55100.0,55100,USD 400000
6986,1035501979,Mark of Satan,Shorts,Film & Video,USD,05/12/13,700000,05/11/13 03:02,845000,successful,43,US,845000.0,845000,USD 700000
6987,1035507556,Zombie Fest 2016,Public Art,Art,USD,14/10/16,50000,13/09/16 22:36,58000,successful,22,US,8000.0,58000,USD 50000
6988,1035521468,beerlab - Open Source Misadventures in Microbrewing,Food,Food,GBP,02/12/12,2300000,31/10/12 16:04,39700,failed,20,GB,63581.0,63557,USD 3682121
6989,103552267,GLACÉ women shoes: 3 in 1 stiletto heel heights.,Footwear,Fashion,EUR,29/08/16,3000000,15/07/16 07:20,765000,canceled,59,FR,211158.0,856260,USD 3357883
6990,1035529366,The Beast,Public Art,Art,USD,12/04/14,500000,16/03/14 20:59,502000,successful,91,US,502000.0,502000,USD 500000
6991,1035537900,MADEINLOVE is a new french graphic condoms brand.,Product Design,Design,EUR,31/07/16,5000000,30/06/16 20:46,342200,failed,81,FR,87381.0,381758,USD 5577991
6992,1035541596,Artist's Dream,Painting,Art,USD,23/08/12,3000000,09/07/12 23:51,3500,failed,2,US,3500.0,3500,USD 3000000
6993,1035551736,Precious Souls,Design,Design,USD,16/07/14,500000,09/07/14 01:04,1000,failed,1,US,1000.0,1000,USD 500000
6994,1035557495,Timothy Eli and The Nephillim Testament,Children's Books,Publishing,USD,04/03/16,2000000,04/02/16 06:57,2000,failed,1,US,2000.0,2000,USD 2000000
6995,1035561259,Modern American Clothing,Apparel,Fashion,USD,03/07/14,4300000,03/06/14 20:59,200,failed,2,US,200.0,200,USD 4300000
6996,1035566636,LokDon,Software,Technology,USD,30/08/15,5000000,31/07/15 17:23,0,failed,0,US,0.0,0,USD 5000000
6997,1035567917,Industrial Empires (Canceled),Tabletop Games,Games,USD,27/05/12,12500000,05/05/12 11:56,18000,canceled,3,US,18000.0,18000,USD 12500000
6998,1035578410,'ART',Plays,Theater,USD,06/01/15,500000,20/12/14 20:47,507000,successful,46,US,507000.0,507000,USD 500000
6999,1035586107,Business Start-Up Advice,Web,Technology,GBP,15/08/15,110000000,06/07/15 19:05,0,failed,0,GB,0.0,0,USD 172397580
7000,1035606170,Cauliflower for Al Jordan at ZomBcon!,Fiction,Publishing,USD,28/10/10,40000,15/09/10 22:41,11000,failed,5,US,11000.0,11000,USD 40000
7001,1035607756,WoodieHub | Rethink how you see powerstrips,Product Design,Design,EUR,01/08/16,1500000,28/06/16 17:21,2369000,successful,143,IT,2269494.0,2642852,USD 1673397
7002,1035609915,Corner Office Workstation of Vexation Annoyance & Victory,Sculpture,Art,USD,12/08/13,21300,29/07/13 21:14,26616,successful,25,US,26616.0,26616,USD 21300
7003,1035611145,Cuffi's Earbandz,Accessories,Fashion,USD,23/09/16,100000,25/07/16 18:46,5500,failed,4,US,0.0,5500,USD 100000
7004,1035613402,Lake Eerie -Now On Demand,Horror,Film & Video,USD,17/05/16,25000,04/05/16 18:44,288000,successful,8,US,288000.0,288000,USD 25000
7005,1035624715,"""I know why there was water on Mars. Do you?"" Trailer",Fiction,Publishing,USD,05/12/13,1255500,12/11/13 01:39,130100,failed,20,US,130100.0,130100,USD 1255500
7006,1035627608,SIEGLO: City Lights Project,Product Design,Design,AUD,27/10/16,500000,27/09/16 01:12,178100,failed,22,AU,64831.0,134863,USD 378616
7007,10356302,Ninchanese: a Gamified Chinese Learning Web App,Video Games,Games,EUR,02/08/15,1500000,22/06/15 15:36,2085300,successful,314,FR,2367319.0,2281535,USD 1641156
7008,1035633689,U.F.O.(You Find Opponents) Gaming Arena (Canceled),Video Games,Games,USD,28/08/14,10000000,14/07/14 23:20,0,canceled,0,US,0.0,0,USD 10000000
7009,1035644658,Noble Timepieces -  Limited Swiss Movement Watches,Product Design,Design,USD,08/06/14,2000000,09/05/14 09:31,2076200,successful,73,US,2076200.0,2076200,USD 2000000
7010,1035645281,Picture of Earth from Super High Altitude,Nature,Photography,USD,25/10/17,600000,25/09/17 10:12,4000,failed,3,US,0.0,4000,USD 600000
7011,1035659909,Stranded: One man vs. a town of hill billy cannibals,Comics,Comics,USD,20/07/12,3000000,05/06/12 22:36,10600,canceled,5,US,10600.0,10600,USD 3000000
7012,1035663966,TIME AROUND US: CUBA 2012 -360°photo/video timelapse project,Photography,Photography,USD,01/07/12,600000,25/05/12 06:03,81100,failed,14,US,81100.0,81100,USD 600000
7013,1035667550,LOTUSEATER: a streetwear brand,Fashion,Fashion,USD,25/04/13,1000000,16/03/13 00:57,0,failed,0,US,0.0,0,USD 1000000
7014,1035673085,Digital Republishing of the Journal of Salesian Studies,Periodicals,Publishing,USD,25/01/14,220000,27/12/13 21:39,248500,successful,24,US,248500.0,248500,USD 220000
7015,1035679433,Taxidermy Automata Art,Art,Art,GBP,13/10/17,800000,03/09/17 18:23,8000,failed,5,GB,43901.0,10618,USD 1061811
7016,1035679493,I Like You. - a feature film by HiChristina! (Canceled),Film & Video,Film & Video,USD,12/11/10,1600000,13/10/10 21:09,148423,canceled,47,US,148423.0,148423,USD 1600000
7017,1035684357,From Bedrooms to Billions: The Amiga Years!,Documentary,Film & Video,GBP,29/03/15,5000000,27/02/15 13:18,9529901,successful,2395,GB,14815467.0,14107295,USD 7401596
7018,1035686556,Ivy Sapphire Writes,Children's Books,Publishing,USD,15/10/15,50000,15/09/15 02:52,0,failed,0,US,0.0,0,USD 50000
7019,1035687000,These Old Streets Album,Indie Rock,Music,USD,04/06/12,75000,05/05/12 19:19,85000,successful,25,US,85000.0,85000,USD 75000
7020,1035691102,Playing Dr.,Documentary,Film & Video,USD,02/04/17,800000,19/02/17 19:52,43100,failed,6,US,15000.0,43100,USD 800000
7021,1035692269,The 180 Tour Comes to Bayard NE,Music,Music,USD,18/10/11,500000,19/09/11 21:35,500000,successful,6,US,500000.0,500000,USD 500000
7022,1035697438,LOVE SUPERSTAR! A Magical Musical Journey,Pop,Music,USD,05/07/13,1500000,05/06/13 17:02,1563100,successful,134,US,1563100.0,1563100,USD 1500000
7023,1035698253,Iridium,Theater,Theater,GBP,04/08/16,50000,05/07/16 17:53,60000,successful,21,GB,30863.0,78925,USD 65770
7024,103569964,Tis The Best Christmas Play Ever,Theater,Theater,USD,12/11/12,600000,17/10/12 22:20,0,failed,0,US,0.0,0,USD 600000
7025,1035710614,Kubonets - Crafted hardwood magnets. (Canceled),Design,Design,USD,19/07/14,1200000,26/06/14 18:48,48000,canceled,11,US,48000.0,48000,USD 1200000
7026,1035712114,El Método PIGS - un corto de Boris Kozlov,Shorts,Film & Video,EUR,23/10/17,1000000,23/09/17 00:24,1004400,successful,67,ES,0.0,1165603,USD 1160497
7027,103572708,Puhu Leather Watchbands for Any Watches and AppleWatches,Design,Design,USD,11/03/17,1000000,10/01/17 22:48,17000,failed,2,US,0.0,17000,USD 1000000
7028,1035729032,Cult of Messiah,Apparel,Fashion,USD,16/01/15,300000,17/12/14 00:16,54500,failed,11,US,54500.0,54500,USD 300000
7029,1035730472,2012 A Love Not Lost EP!,Rock,Music,USD,15/09/11,450000,01/08/11 22:28,33500,failed,9,US,33500.0,33500,USD 450000
7030,1035731258,Be part of something GREAT. Believe in OIKOS Software.,Software,Technology,USD,27/02/15,1800000,28/01/15 18:57,100,canceled,1,US,100.0,100,USD 1800000
7031,1035739082,Paradox,Shorts,Film & Video,USD,17/05/11,300000,26/03/11 09:24,0,failed,0,US,0.0,0,USD 300000
7032,1035744047,WyvernsTales Launch Event,Live Games,Games,GBP,15/05/16,200000,15/04/16 12:13,33800,failed,10,GB,47817.0,49242,USD 291371
7033,1035746426,StyliStorm - Perfection for every artist (Capacitive Stylus),Product Design,Design,USD,21/10/11,750000,11/09/11 13:37,57600,canceled,10,US,57600.0,57600,USD 750000
7034,1035749501,EAROS: Hearing Protection That’s Music to Your Ears,Product Design,Design,USD,25/02/17,9900000,15/01/17 20:28,20888400,successful,2561,US,43000.0,20888400,USD 9900000
7035,1035760687,Livestream Live With MAN3,Webseries,Film & Video,USD,18/09/15,350000,19/08/15 20:21,0,failed,0,US,0.0,0,USD 350000
7036,1035786701,Mercenary: The Novel,Fiction,Publishing,USD,23/08/16,650000,24/07/16 01:11,2100,failed,3,US,0.0,2100,USD 650000
7037,1035789367,No Kisses For Free Trailer Project,Shorts,Film & Video,USD,07/01/12,300000,08/11/11 15:26,67500,failed,9,US,67500.0,67500,USD 300000
7038,1035792061,Brilli: Brilliant LED lighting at your fingertips,Gadgets,Technology,CAD,13/01/15,2000000,09/12/14 17:05,45100,failed,3,CA,39469.0,37474,USD 1661820
7039,1035805287,"'Alice Does Wonderland' - 24 x 30"" Fine Art Giclée Print",Mixed Media,Art,USD,05/02/17,60000,06/01/17 06:59,9600,failed,3,US,0.0,9600,USD 60000
7040,1035805929,ABDL PVC Crib,DIY,Crafts,USD,25/08/16,55000,26/07/16 07:58,0,canceled,0,US,0.0,0,USD 55000
7041,1035806994,Sapphire Castle & The Land of Gems Board Game,Tabletop Games,Games,USD,08/10/15,200000,08/09/15 19:11,100,failed,1,US,100.0,100,USD 200000
7042,1035810264,Singer Songwriter to Rap Artist,Hip-Hop,Music,USD,06/08/15,10000,07/07/15 04:26,0,failed,0,US,0.0,0,USD 10000
7043,1035813986,Warlords & Sellswords- An Army Building Card Game,Tabletop Games,Games,USD,21/03/15,1500000,18/02/15 18:48,567100,failed,117,US,567100.0,567100,USD 1500000
7044,1035819559,Double Dots: An Innovative Puzzle Game For IOS,Video Games,Games,USD,09/11/13,55000,26/10/13 00:57,3500,failed,3,US,3500.0,3500,USD 55000
7045,1035820876,GENECY # 2 : The Cosmic Theatre Continues!,Comics,Comics,USD,08/05/11,400000,06/02/11 08:00,44000,failed,13,US,44000.0,44000,USD 400000
7046,103582339,Droughtland,Documentary,Film & Video,USD,06/11/14,1900000,22/10/14 21:30,15000,failed,2,US,15000.0,15000,USD 1900000
7047,1035823916,Nice 2 Meet U Marcos - A Novel,Fiction,Publishing,USD,26/01/14,350000,20/12/13 04:15,364600,successful,77,US,364600.0,364600,USD 350000
7048,1035825367,Help build the Puff Truck! Pizza Puff Food Truck Chicago,Food Trucks,Food,USD,28/02/17,500000,25/01/17 06:28,26000,failed,5,US,0.0,26000,USD 500000
7049,1035841529,Sydney Wayser's Lonely Hearts Club Van,Indie Rock,Music,USD,19/01/10,500000,21/10/09 20:10,504800,successful,58,US,504800.0,504800,USD 500000
7050,1035856086,GodZ - Unleash Your Power (Canceled),Games,Games,GBP,27/02/13,4700000,28/01/13 15:33,73200,canceled,21,GB,115666.0,110050,USD 7066075
7051,1035863743,The Basement,Video Games,Games,USD,08/01/15,800000,05/12/14 22:22,40600,failed,26,US,40600.0,40600,USD 800000
7052,1035863853,Not A Villain: Book 1,Comics,Comics,USD,20/06/12,800000,18/05/12 06:42,920799,successful,148,US,920799.0,920799,USD 800000
7053,1035875636,Vertical Axis Wind Turbine with Airfoils,Hardware,Technology,USD,30/07/14,22000000,31/05/14 00:06,179500,failed,20,US,179500.0,179500,USD 22000000
7054,1035877463,It's Better In Italian - A USC Documentary Thesis,Documentary,Film & Video,USD,04/05/13,1200000,04/04/13 04:24,1294200,successful,148,US,1294200.0,1294200,USD 1200000
7055,1035878573,Ginger And The Moon,Children's Books,Publishing,GBP,19/11/17,1200000,20/10/17 17:39,36200,failed,14,GB,10700.0,48244,USD 1599232
7056,1035882318,Help match our 2nd NEA grant for Glory Denied,Classical Music,Music,USD,12/11/15,250000,26/10/15 14:06,265000,successful,29,US,265000.0,265000,USD 250000
7057,1035891051,Cast Off - A Game of Amusingly Inappropriate Casting,Tabletop Games,Games,CAD,18/05/14,2500000,18/04/14 00:01,118100,failed,28,CA,107501.0,108339,USD 2293368
7058,1035891052,"""Bucking the System"" CD for Buck Malen",Rock,Music,USD,23/12/16,88000,23/11/16 00:00,12000,failed,6,US,2000.0,12000,USD 88000
7059,1035895249,SOCAL ICON 2012 Solo Vocal Competition,Music,Music,USD,06/02/12,400000,12/01/12 22:24,35500,failed,9,US,35500.0,35500,USD 400000
7060,1035897242,Phace,Illustration,Art,USD,07/02/12,2000000,08/01/12 08:30,0,failed,0,US,0.0,0,USD 2000000
7061,103589842,Plug 'N' IoT,Hardware,Technology,EUR,22/07/15,3500000,22/06/15 10:34,204800,failed,22,NL,232497.0,224031,USD 3828651
7062,1035900566,Flicked® Smart Lamps - no wires no worries (Canceled),Technology,Technology,AUD,15/10/15,4000000,15/09/15 13:57,245800,canceled,13,AU,174862.0,178374,USD 2902758
7063,1035900780,VOTA House Party Contest for Lynnea Fredrickson,Music,Music,USD,21/05/11,100000,21/04/11 15:47,20000,failed,2,US,20000.0,20000,USD 100000
7064,1035901108,>1 - A sci-fi film about the walls that stand between us,Science Fiction,Film & Video,USD,06/10/15,1000000,06/09/15 02:44,669500,failed,79,US,669500.0,669500,USD 1000000
7065,1035917594,Bigfoot and Mother Nature Calling,Fiction,Publishing,USD,26/05/12,2000000,25/04/12 01:40,126500,failed,15,US,126500.0,126500,USD 2000000
7066,1035920013,3 Still Standing - The Launch!,Documentary,Film & Video,USD,21/10/14,1950000,11/09/14 18:55,2478000,successful,201,US,2478000.0,2478000,USD 1950000
7067,1035923274,Australian Truck Simulator,Games,Games,AUD,17/05/15,20000000,18/03/15 22:55,20000,failed,4,AU,15258.0,15765,USD 15765411
7068,1035930744,I hate the potato salad guy t-shirt (Canceled),Apparel,Fashion,USD,10/08/14,2500,11/07/14 20:54,2600,canceled,2,US,2600.0,2600,USD 2500
7069,1035937123,Within the Four Walls: A Portrait of Nepali Women,Documentary,Film & Video,USD,26/12/11,800000,21/11/11 09:12,824100,successful,30,US,824100.0,824100,USD 800000
7070,1035943743,SPALTING CREEK STUDIO: UNIQUE TURNED OBJECTS OF CHARACTER,Sculpture,Art,USD,18/11/16,100000,19/10/16 02:00,253900,successful,32,US,93400.0,253900,USD 100000
7071,1035944804,Help Fund Circe Link's New Album : Bird's Amazing Odyssey...,Music,Music,USD,08/04/15,400000,09/03/15 17:00,1680600,successful,203,US,1680600.0,1680600,USD 400000
7072,1035944820,The Marijn novel for the world,Fiction,Publishing,EUR,29/05/14,400000,29/04/14 01:11,26900,failed,10,NL,37214.0,36603,USD 544277
7073,1035947721,Newport Documentary,Documentary,Film & Video,USD,20/10/12,500000,15/09/12 01:51,206500,failed,92,US,206500.0,206500,USD 500000
7074,1035949641,PB  Lakes High School produces Disney's Aladdin the Musical,Theater,Theater,USD,30/10/13,1368900,23/09/13 23:55,52100,failed,10,US,52100.0,52100,USD 1368900
7075,1035953482,The Grind,Restaurants,Food,USD,17/08/14,1500000,18/07/14 02:38,0,failed,0,US,0.0,0,USD 1500000
7076,1035955859,Sustainable Ethanol Fuel Using Trash and Mushrooms,Technology,Technology,USD,16/06/16,100000,17/05/16 07:06,45600,failed,7,US,45600.0,45600,USD 100000
7077,1035957931,Beautiful Shesham hidden compartment puzzle boxes,Woodworking,Crafts,GBP,17/05/15,50000,17/04/15 17:40,10800,failed,5,GB,16035.0,16891,USD 78201
7078,1035959325,Friendcards! A game to remember favors owed by your friends!,Playing Cards,Games,USD,02/06/15,100000,03/05/15 22:36,0,failed,0,US,0.0,0,USD 100000
7079,1035961270,Botte Di Arte,Woodworking,Crafts,USD,20/07/17,500000,20/06/17 06:56,0,failed,0,US,0.0,0,USD 500000
7080,1035964041,Shisha Simulator 2016 (Canceled),Video Games,Games,EUR,04/02/16,1500000,05/01/16 00:47,100,canceled,1,DE,109.0,112,USD 1680296
7081,1035964831,The Uncovered Project,Zines,Publishing,USD,30/09/14,200000,30/08/14 18:31,25500,failed,2,US,25500.0,25500,USD 200000
7082,1035980418,"""The Beauty of the Homeless Heart""",Art,Art,USD,08/09/12,1500000,09/08/12 22:26,128000,failed,12,US,128000.0,128000,USD 1500000
7083,1035980968,The New Neighbor,Film & Video,Film & Video,USD,06/11/12,533000,02/10/12 00:08,649900,successful,69,US,649900.0,649900,USD 533000
7084,1035987156,Dia de los Muertos (Day of the Dead) Sandpainting—Tieton WA,Art,Art,USD,30/10/11,50000,14/10/11 00:49,72000,successful,15,US,72000.0,72000,USD 50000
7085,103599386,Profugo: Every Thread Has A Tale,Fashion,Fashion,USD,04/05/13,1000000,01/04/13 20:45,1164100,successful,163,US,1164100.0,1164100,USD 1000000
7086,1035998850,A Big Man's Game: The Earl Boykins Story,Documentary,Film & Video,USD,12/09/15,4200000,13/08/15 22:32,6600,failed,4,US,6600.0,6600,USD 4200000
7087,1036003216,THE GREATEST COMIC QUIZ BOOK IN THE MULTIVERSE.,Comics,Comics,GBP,17/08/13,500000,18/07/13 11:34,53900,failed,25,GB,81779.0,83789,USD 777267
7088,103600525,The Resistance: Endgame (Canceled),Fiction,Publishing,USD,08/01/16,850000,09/11/15 03:36,0,canceled,0,US,0.0,0,USD 850000
7089,1036005615,'YOURS!' Magazine - Made by You. Made for You.,Publishing,Publishing,USD,30/01/12,400000,31/12/11 05:04,0,failed,0,US,0.0,0,USD 400000
7090,1036007218,Designed Butterfly Pillows,Fashion,Fashion,USD,06/08/14,400000,07/07/14 19:23,69800,canceled,12,US,69800.0,69800,USD 400000
7091,1036018529,Sarvi Dock - A universal dock for Apple and Android devices.,Product Design,Design,USD,01/12/17,2000000,17/10/17 19:12,3818700,successful,732,US,468000.0,3818700,USD 2000000
7092,1036018889,Liena's Story - A Mobile Turn-based RPG (Canceled),Video Games,Games,USD,19/06/13,3000000,20/05/13 18:14,59000,canceled,21,US,59000.0,59000,USD 3000000
