ID,backedLocation,age
103008276,US,53
1030086405,BR,52
1030092499,US,21
1030099194,GBK,62
1030102235,GBK,51
1030119189,US,44
1030137815,US,57
1030140500,BR,57
1030148567,US,50
1030167456,US,59
1030168594,GBK,67
1030170134,BR,77
1030170827,GBK,59
1030174300,BR,57
1030175996,BR,26
1030182610,BR,40
1030183126,GBK,23
103019281,US,71
103019704,BR,25
1030203578,US,70
1030205998,US,35
1030207585,BR,68
1030214482,US,76
1030220007,GBK,78
1030221409,BR,47
1030227800,GBK,54
1030230510,BR,71
1030235554,BR,24
1030240677,GBK,64
103024154,GBK,43
103024994,US,49
1030257221,GBK,77
1030258165,BR,33
1030264462,US,27
1030265459,BR,67
1030269686,GBK,79
1030270475,US,31
1030275895,BR,35
103027618,GBK,23
1030277494,US,44
1030288982,US,43
1030297562,BR,66
103030342,US,31
1030306161,BR,79
1030308258,US,76
1030309546,BR,33
1030315535,BR,59
1030319069,BR,20
103032047,US,69
1030324515,GBK,40
1030325909,GBK,36
1030327288,US,43
1030332734,BR,74
1030346465,BR,70
1030347879,GBK,52
1030361467,GBK,65
1030362374,GBK,33
103037220,US,35
1030390771,BR,76
1030403693,BR,34
1030411402,GBK,43
1030413377,GBK,42
1030433945,GBK,22
103043647,US,55
1030438447,BR,67
1030438763,GBK,25
1030448148,US,47
1030448552,US,51
1030463374,GBK,41
1030466684,BR,44
1030472238,US,23
1030480858,GBK,53
1030483522,US,35
1030485382,US,66
1030486138,GBK,36
1030487195,BR,45
1030488062,GBK,41
1030488210,BR,70
1030490490,US,30
1030493553,BR,76
1030494981,BR,28
1030506468,BR,68
1030507127,US,79
1030507842,BR,54
1030516649,US,45
1030522451,BR,33
1030528251,BR,17
1030531210,GBK,35
1030535322,BR,79
103053795,BR,35
1030542247,BR,77
1030545339,GBK,50
1030546745,GBK,76
103054885,BR,65
1030557024,US,33
1030573587,GBK,52
1030578925,GBK,19
1030582715,GBK,68
1030584964,BR,54
103058875,BR,70
1030590373,US,64
103060965,BR,61
1030610292,US,68
1030611531,US,45
1030611541,GBK,24
1030611926,US,72
103061268,GBK,18
1030615968,GBK,79
1030625114,BR,47
103062678,US,35
103063677,BR,53
1030649557,GBK,73
1030656801,US,57
1030675344,US,79
1030676585,US,22
1030686699,BR,69
1030700996,US,56
1030708389,GBK,70
1030709470,GBK,28
1030709490,US,33
1030711457,US,52
1030711639,US,60
103073674,BR,58
1030739192,BR,20
1030748037,US,78
1030749384,BR,24
1030752385,GBK,33
1030773901,BR,29
103078135,GBK,20
1030782947,US,22
1030785174,BR,77
1030786058,GBK,71
1030788234,BR,48
1030801953,GBK,46
1030803406,US,72
1030805115,BR,21
1030811652,GBK,62
1030812989,US,23
1030816837,GBK,65
1030820746,US,63
1030847373,US,59
1030847798,GBK,43
1030854667,BR,42
1030865528,BR,35
103087365,US,50
1030876789,BR,22
1030885190,US,78
1030885256,BR,76
1030889309,US,31
1030921106,BR,66
1030921271,BR,19
1030934342,GBK,41
1030938972,BR,23
1030941669,BR,77
1030944434,GBK,78
1030947582,US,78
1030949379,GBK,57
1030960821,BR,62
1030965069,GBK,63
1030967037,BR,48
1030971145,US,40
1030972994,US,59
1030973550,GBK,25
1030975507,BR,55
1030975690,BR,27
1030980951,GBK,51
1030983418,GBK,73
1030992942,BR,69
103099327,GBK,38
1030995270,US,35
1030996098,GBK,69
1030999599,US,44
1031001558,US,19
1031006059,GBK,66
1031014170,US,55
1031014271,GBK,17
1031022158,GBK,64
1031027165,GBK,34
1031031586,US,74
1031035337,US,76
1031038881,US,27
1031051,GBK,26
1031052691,BR,19
1031055175,GBK,17
1031065624,US,77
1031067410,US,69
1031080332,US,27
1031083617,GBK,58
1031084940,GBK,65
1031086865,US,44
1031093054,US,41
1031094744,US,55
1031103369,US,63
1031108422,GBK,79
1031110447,GBK,40
1031116841,GBK,26
1031119415,BR,55
1031121831,US,38
1031125022,BR,51
1031125235,GBK,54
1031127181,US,53
1031127227,GBK,74
1031130767,GBK,65
1031133046,GBK,69
1031133235,GBK,59
1031136087,BR,62
1031141398,GBK,54
1031147567,BR,61
1031150132,BR,77
1031150189,GBK,37
1031157984,BR,21
1031194134,BR,46
1031201895,BR,69
1031203253,BR,37
1031204801,GBK,60
1031204909,BR,69
1031205386,US,53
1031209170,US,27
1031221948,GBK,70
1031249788,BR,29
1031253534,BR,43
1031254392,GBK,71
1031285521,GBK,49
1031287463,US,50
1031289614,BR,75
1031292834,GBK,42
1031292890,US,25
1031301176,GBK,76
1031317221,US,57
103132077,GBK,29
1031324540,US,31
1031328050,BR,46
1031328397,BR,41
1031328406,GBK,35
1031330661,GBK,37
1031332235,US,21
1031341463,US,30
1031354770,BR,30
1031359904,GBK,46
1031397601,GBK,27
103140318,GBK,25
1031405469,BR,49
1031413639,BR,69
1031422269,US,55
1031427963,GBK,53
1031430073,GBK,65
1031434403,US,78
103144708,US,56
1031452872,US,68
1031460426,GBK,42
1031468190,US,31
1031472757,BR,64
1031479554,BR,77
1031481438,GBK,66
1031484042,BR,27
1031484589,US,60
103148807,US,55
1031494914,GBK,27
1031509587,GBK,28
1031512868,BR,29
1031533775,GBK,38
1031543668,BR,30
1031555498,US,60
1031562461,GBK,29
1031570878,BR,29
1031571011,GBK,67
1031579200,BR,32
1031580020,BR,37
1031581659,US,73
1031582870,US,72
1031594734,GBK,31
1031597215,BR,40
1031601040,GBK,20
103160340,BR,27
1031605210,GBK,18
1031611346,BR,50
1031611376,BR,78
1031617207,US,53
1031623791,US,57
1031624424,BR,40
1031628306,BR,57
1031632877,BR,26
103165193,GBK,58
1031652438,BR,63
103166051,GBK,33
1031662098,BR,68
1031667900,US,65
1031668355,BR,34
1031671865,GBK,33
1031675873,US,41
1031685482,US,37
1031686125,BR,23
1031691680,BR,58
1031694548,US,62
1031715271,GBK,54
1031715562,US,60
1031720907,GBK,64
1031729487,BR,52
1031737548,GBK,59
1031742546,GBK,32
1031742612,BR,45
1031759112,GBK,33
1031761393,US,55
1031763635,BR,39
1031766771,BR,64
1031770908,GBK,57
10317787,GBK,30
1031786886,US,68
10317886,GBK,72
1031791614,US,59
1031800090,US,67
1031821575,GBK,62
103182310,US,35
1031827961,US,20
1031835308,US,57
1031839686,US,73
1031839775,BR,57
103184035,BR,46
1031842436,BR,34
1031844515,GBK,33
1031857847,BR,66
1031860012,GBK,79
1031862234,GBK,27
1031872147,GBK,31
1031890680,US,34
1031892056,US,62
1031898077,GBK,45
1031903516,BR,45
1031909727,US,73
1031919747,US,33
103193060,US,42
1031931836,BR,69
1031944525,GBK,32
1031946651,BR,48
1031950002,GBK,45
1031953904,BR,17
1031979175,US,42
1031979587,GBK,47
1031980969,US,68
1031981103,US,50
1031990111,BR,74
1031991917,US,48
1031992014,GBK,24
103199237,GBK,37
1032000358,BR,52
1032003851,GBK,68
1032006277,US,48
1032006428,GBK,28
1032018077,GBK,65
1032021548,US,27
1032023943,BR,53
1032027380,GBK,72
1032040262,GBK,70
1032043049,BR,39
1032049915,BR,21
1032050059,GBK,42
1032063874,GBK,69
1032064560,US,50
103207178,US,66
1032073297,BR,67
1032076075,GBK,37
1032081837,BR,57
103208393,GBK,69
1032085670,BR,61
1032091559,BR,48
1032097147,US,32
1032097527,US,23
1032097845,BR,66
1032112314,US,42
1032114717,GBK,32
1032121365,BR,42
1032122126,BR,71
103212526,US,50
1032125296,GBK,75
1032137803,BR,61
1032142081,BR,53
1032150548,US,52
1032155596,US,17
1032171419,US,47
1032173987,BR,18
1032174586,BR,27
1032181585,US,63
1032200647,GBK,36
1032202181,US,78
1032210830,BR,41
1032213880,US,63
1032222040,BR,40
1032228055,BR,26
1032232211,BR,40
103223637,GBK,53
1032241405,GBK,52
1032246545,BR,28
1032248200,GBK,75
103226451,US,79
1032280705,BR,68
1032286614,BR,54
1032297391,BR,25
1032297569,US,26
1032314482,GBK,20
1032334735,BR,29
1032351345,US,23
1032368432,GBK,36
1032369882,GBK,23
1032374489,GBK,37
1032379258,US,38
1032379351,BR,62
1032381113,GBK,53
1032384267,GBK,72
1032385435,US,38
1032385492,BR,56
1032387252,GBK,68
1032387884,US,57
1032430093,GBK,24
1032452731,GBK,35
1032462527,GBK,67
1032464600,US,28
1032468426,US,58
1032470007,GBK,23
1032476985,BR,23
1032478229,US,51
1032479822,US,34
1032488007,GBK,52
1032492336,GBK,72
1032494178,BR,19
1032494930,US,29
1032496844,GBK,70
1032513315,GBK,76
1032525043,BR,33
1032535790,GBK,58
1032536288,BR,74
1032555300,GBK,61
1032566003,US,79
1032567140,GBK,19
1032568766,US,64
1032575953,US,79
1032577527,GBK,56
1032578887,US,31
1032584221,US,78
1032588946,BR,68
1032594563,BR,45
1032612150,US,36
1032638886,BR,41
103264180,BR,76
1032644420,US,58
1032645935,US,39
1032663342,BR,75
1032670185,US,27
1032675809,BR,38
1032675974,GBK,59
1032693559,US,67
1032712655,GBK,39
1032714109,GBK,43
1032724551,US,38
1032725100,BR,26
1032728184,US,69
1032732748,BR,39
10327390,US,27
1032741164,BR,29
103274256,US,57
1032743478,GBK,25
1032751832,US,36
1032753050,GBK,31
1032774457,BR,49
1032775774,BR,76
1032782947,US,29
1032784315,US,64
1032784419,GBK,44
1032788358,US,40
1032788854,GBK,18
1032793816,GBK,55
1032796894,BR,21
1032800866,GBK,79
1032801583,GBK,17
1032802474,GBK,54
103280326,US,39
1032803584,BR,60
1032810742,GBK,24
1032812961,GBK,64
1032831948,BR,51
1032838326,BR,76
1032840025,BR,23
1032845106,GBK,18
1032851638,BR,42
1032853293,US,59
1032858432,US,55
1032865159,US,77
1032865718,US,39
1032876154,GBK,33
1032879663,US,21
1032880303,BR,73
1032889406,BR,50
1032892221,US,70
103289266,US,57
1032892837,BR,71
1032904224,BR,18
1032912049,BR,77
103291224,US,49
1032920626,GBK,27
1032938400,US,32
103293945,BR,33
1032953676,BR,38
1032957362,US,72
1032957541,GBK,19
1032959457,GBK,18
1032966918,GBK,30
103297388,GBK,58
1032975245,US,63
103298112,US,27
1032984413,BR,18
1032992368,US,31
1032993842,US,36
1032995547,BR,68
1033001055,GBK,45
103300576,GBK,60
1033015733,GBK,76
1033018636,US,45
1033028145,US,28
1033029227,BR,51
1033038910,BR,30
1033039418,BR,22
1033044771,US,61
1033069887,GBK,41
1033075604,BR,71
1033077401,GBK,40
1033078172,BR,67
1033078541,US,69
1033078579,US,38
1033082791,BR,68
1033086579,GBK,54
1033090445,GBK,54
1033090631,BR,58
1033099739,GBK,17
1033099742,US,59
1033109842,GBK,41
1033118481,GBK,35
1033120,US,23
1033123915,US,21
1033129158,GBK,45
1033130733,GBK,69
1033131158,BR,74
1033138839,BR,17
1033144006,US,54
1033145727,BR,39
1033151108,US,61
1033155804,US,47
1033157766,BR,31
1033159692,GBK,66
1033164017,GBK,78
1033181268,BR,61
1033185321,GBK,52
1033191626,BR,39
1033192334,BR,66
1033195361,BR,25
1033210505,GBK,29
1033219825,US,39
1033225277,GBK,23
1033243837,GBK,48
103324484,BR,68
103324733,GBK,33
1033259347,GBK,51
1033278953,BR,49
1033284314,BR,39
103328551,US,42
1033288127,BR,58
1033289373,BR,41
1033289651,GBK,65
1033289766,US,23
1033294451,BR,44
1033299499,BR,18
1033311681,GBK,40
1033313968,US,19
1033318900,BR,55
1033323145,US,68
1033325024,GBK,48
103333692,GBK,18
1033350825,GBK,58
1033353584,US,59
1033362735,BR,45
1033368704,GBK,72
1033370834,US,70
1033374858,GBK,70
1033379330,BR,27
1033379680,GBK,57
1033385683,GBK,21
1033386590,BR,17
1033394179,GBK,65
1033396048,GBK,59
1033409930,BR,19
1033424586,GBK,54
1033445868,BR,70
1033465746,BR,69
1033475617,US,47
1033478652,US,36
1033480872,BR,37
1033485325,GBK,43
1033487202,US,55
1033489692,BR,40
1033491716,BR,75
1033505240,BR,28
1033506171,BR,68
1033517535,GBK,47
1033528489,US,57
1033529637,US,37
1033530128,GBK,18
103354559,US,42
1033546848,US,28
1033550095,US,70
1033561144,GBK,74
1033561396,GBK,64
1033562904,US,54
103356608,GBK,19
1033570110,BR,66
1033572673,BR,45
1033576266,GBK,25
1033576544,BR,34
1033578658,GBK,36
103358480,US,30
1033588197,BR,72
1033599317,GBK,21
1033604052,US,42
1033611207,US,55
1033624931,US,59
1033636780,GBK,45
1033638553,GBK,21
1033649306,GBK,22
1033650420,BR,27
1033652318,BR,58
1033654629,GBK,49
1033655355,US,38
1033658623,US,64
1033660020,BR,60
1033666771,US,63
10336784,US,43
1033681576,BR,62
1033681777,BR,49
1033684553,BR,76
1033689032,GBK,26
103369186,US,70
1033692502,BR,34
1033693168,US,67
1033703962,GBK,34
1033713393,GBK,61
1033719210,US,59
103372022,US,63
1033723681,US,18
1033724155,BR,22
1033734515,US,27
1033740322,US,55
1033760424,GBK,28
1033763476,GBK,27
1033764012,BR,44
1033782354,BR,52
1033805855,US,70
103381371,GBK,56
1033815325,US,39
1033817479,US,78
1033821670,GBK,73
1033825217,US,76
1033833357,GBK,66
1033835266,US,69
1033836430,BR,61
1033836732,GBK,27
1033840086,GBK,66
1033845336,US,33
1033845447,BR,72
1033850331,BR,58
1033850816,US,20
1033861411,GBK,60
1033871807,GBK,72
1033874494,US,66
1033877346,US,37
103388839,GBK,31
1033892297,GBK,60
1033900588,US,36
1033901875,GBK,23
1033913644,GBK,36
1033927979,GBK,36
1033928847,US,18
1033939229,GBK,76
1033947460,US,41
1033959953,US,72
1033975682,BR,74
1033978702,US,65
1033986854,US,34
1033987668,GBK,56
1033991776,GBK,50
1033991902,BR,71
1033996043,GBK,26
103401558,US,37
1034015765,BR,59
1034018955,GBK,28
1034025569,US,71
1034025695,BR,51
1034031515,GBK,52
103403827,GBK,59
1034042329,BR,40
1034042757,US,45
1034056231,GBK,61
1034057379,GBK,65
1034073241,US,69
1034084892,BR,72
1034086127,GBK,17
1034089422,US,31
1034094182,US,48
1034096980,BR,59
1034100322,GBK,54
1034102932,BR,49
1034108331,BR,43
1034111516,GBK,40
1034113445,US,60
1034115748,GBK,26
1034115822,BR,51
1034128428,US,42
1034134142,US,75
1034134370,US,40
1034140194,BR,36
1034142413,GBK,52
1034144745,GBK,66
1034149276,US,66
1034159611,US,65
1034167277,BR,66
1034168116,BR,72
1034172347,BR,23
1034177974,BR,42
1034187704,BR,30
1034190769,US,52
1034203943,BR,42
1034210261,GBK,71
1034214816,GBK,25
1034218756,GBK,45
1034219582,GBK,34
1034222439,GBK,71
1034226015,US,20
1034226130,GBK,75
1034234910,GBK,63
1034238306,GBK,73
1034242712,US,17
1034245801,GBK,46
1034257509,BR,25
1034257523,BR,20
1034257529,US,45
1034258247,BR,65
1034269887,BR,40
1034291490,BR,33
1034302399,GBK,32
1034303325,US,27
103430819,US,43
1034312175,GBK,22
1034314515,BR,58
103431588,BR,37
1034315928,BR,34
103431757,GBK,77
1034340178,GBK,64
1034347620,GBK,38
1034353955,US,68
1034355788,GBK,64
1034358147,US,38
10343646,GBK,56
1034365370,US,76
1034367534,US,47
1034368210,BR,49
1034368217,GBK,34
1034374550,BR,31
1034378419,BR,59
1034383338,BR,77
103439781,BR,22
1034400428,GBK,31
1034421321,BR,22
1034427172,BR,29
1034433900,BR,59
1034443558,BR,44
1034452493,BR,61
1034461257,US,66
1034464228,GBK,17
103446627,GBK,46
103447756,US,79
1034483023,BR,60
1034490633,GBK,73
1034492631,GBK,27
1034494518,US,73
103449821,GBK,27
1034501419,GBK,48
1034501467,GBK,76
1034520994,BR,77
1034531450,GBK,30
1034531649,GBK,45
1034539612,GBK,17
1034541274,BR,30
1034543887,US,61
1034552968,BR,45
1034554436,US,44
1034558644,US,17
1034559077,GBK,75
1034559175,US,61
1034560608,GBK,28
103456314,US,77
1034574875,US,34
1034577892,GBK,44
103459373,GBK,50
1034594032,US,44
1034594578,GBK,49
1034600762,US,29
1034600893,US,17
1034606453,GBK,44
1034614232,US,71
1034616454,BR,79
1034618277,US,68
1034624357,BR,57
1034625299,US,30
1034629324,GBK,46
1034630006,GBK,22
1034654196,BR,65
1034660063,US,29
1034660570,US,50
1034662323,BR,28
1034666693,GBK,70
1034666945,GBK,34
1034673230,GBK,42
1034683768,BR,33
1034686092,US,68
1034686988,GBK,42
1034690233,GBK,71
1034691842,GBK,33
1034696988,BR,18
1034712837,US,36
103471620,US,59
1034718386,GBK,18
1034727036,GBK,34
1034738910,BR,28
1034746373,US,65
1034757067,BR,17
1034762769,BR,32
1034771295,GBK,44
1034773344,GBK,33
1034776522,BR,28
1034777435,US,67
103477745,GBK,49
1034777512,US,67
10347903,BR,65
1034796811,US,64
1034798397,BR,18
1034806948,US,19
1034808157,BR,30
1034819609,BR,33
1034827232,GBK,45
1034833963,GBK,17
1034837753,BR,77
1034842048,US,52
1034846704,GBK,68
1034847465,US,49
1034851570,US,29
1034854064,BR,67
1034856550,GBK,76
1034856723,US,18
1034859365,US,32
1034862045,BR,21
1034863374,US,29
1034869032,GBK,69
1034872985,US,20
1034873911,BR,52
1034875351,US,26
1034876008,US,31
1034880966,US,39
1034886526,BR,52
1034895638,BR,22
1034897284,GBK,34
1034902341,US,58
1034904766,GBK,79
1034910047,BR,44
1034911660,US,48
1034914476,BR,24
103492863,GBK,53
1034930082,US,37
1034932859,GBK,57
1034950677,US,27
1034958394,GBK,65
103495980,GBK,52
1034968283,US,29
1034969742,GBK,54
103498062,BR,54
1034989667,GBK,67
1034995777,US,50
1035001718,GBK,44
1035007432,US,19
1035010775,US,26
1035015202,GBK,39
1035018498,GBK,40
1035020256,US,22
1035020508,BR,58
103502200,BR,56
1035033973,BR,78
1035035721,BR,70
103504035,GBK,37
1035046906,US,60
1035053968,GBK,39
1035055384,US,28
1035061240,BR,22
1035062988,US,27
1035063516,US,29
1035068114,US,17
1035068673,GBK,39
1035074261,GBK,63
1035075811,BR,66
1035104238,GBK,41
103510542,US,30
1035107771,BR,73
1035113152,US,69
1035118100,GBK,65
1035119117,US,72
1035140659,GBK,60
1035141523,US,42
1035153670,BR,49
1035160088,GBK,30
1035169532,US,63
1035170406,BR,31
1035177726,US,68
1035183933,US,30
1035202496,US,60
1035209834,US,60
1035212895,GBK,46
1035220785,GBK,22
1035228894,BR,48
1035229317,US,79
1035233227,GBK,34
1035237171,GBK,77
1035247111,US,71
1035248459,US,21
1035260698,BR,76
1035266809,US,57
1035268419,BR,19
1035278536,GBK,46
1035279760,BR,31
1035279774,US,59
1035289569,BR,61
1035290883,US,45
1035296074,BR,65
1035313081,GBK,68
1035319838,GBK,76
103532165,US,67
10353282,GBK,74
1035330015,US,17
1035350139,GBK,57
1035350926,US,22
1035361775,US,47
1035368411,GBK,26
1035368809,GBK,43
1035375822,GBK,35
1035376986,GBK,44
1035379360,BR,67
1035390647,BR,50
1035393109,US,36
1035395381,GBK,66
1035400992,BR,41
103540565,GBK,71
1035407463,GBK,70
1035410477,US,75
1035412662,US,54
1035427255,BR,35
1035429252,BR,37
1035446162,US,48
1035446414,BR,66
1035446472,GBK,30
1035458993,GBK,74
1035463024,US,75
1035478870,GBK,29
1035478906,BR,34
1035486699,US,43
1035493986,GBK,26
1035501670,US,67
1035501979,US,63
1035507556,US,48
1035521468,US,41
103552267,US,45
1035529366,GBK,50
1035537900,BR,75
1035541596,BR,54
1035551736,GBK,79
1035557495,BR,32
1035561259,BR,38
1035567917,US,57
1035578410,GBK,75
1035606170,GBK,30
1035607756,BR,32
1035609915,BR,54
1035611145,US,18
1035613402,GBK,30
1035624715,US,28
1035627608,GBK,51
10356302,GBK,50
1035644658,GBK,46
1035645281,US,33
1035659909,BR,49
1035663966,BR,39
1035673085,GBK,27
1035679433,US,77
1035679493,GBK,29
1035684357,US,26
1035687000,BR,67
1035691102,BR,76
1035692269,BR,64
1035697438,GBK,31
1035698253,GBK,19
1035710614,US,23
1035712114,GBK,43
103572708,GBK,45
1035729032,GBK,64
1035730472,BR,70
1035731258,US,71
1035744047,GBK,73
1035746426,GBK,54
1035749501,BR,75
1035786701,US,67
1035789367,GBK,29
1035792061,BR,77
1035805287,BR,78
1035806994,BR,53
1035813986,BR,52
1035819559,GBK,70
1035820876,GBK,40
103582339,GBK,24
1035823916,BR,42
1035825367,BR,69
1035841529,BR,32
1035856086,US,22
1035863743,GBK,37
1035863853,BR,43
1035875636,GBK,57
1035877463,US,74
1035878573,BR,40
1035882318,US,34
1035891051,GBK,20
1035891052,US,61
1035895249,BR,79
103589842,GBK,52
1035900566,US,75
1035900780,BR,79
1035901108,US,60
1035917594,BR,30
1035920013,BR,56
1035923274,BR,48
1035930744,GBK,72
1035937123,BR,41
1035943743,BR,52
1035944804,BR,75
1035944820,US,51
1035947721,US,21
1035949641,BR,21
1035955859,BR,24
1035957931,BR,44
1035964041,BR,78
1035964831,US,59
1035980418,GBK,75
1035980968,US,44
1035987156,US,33
103599386,BR,36
1035998850,US,74
1036003216,US,40
1036007218,GBK,77
1036018529,US,25
1036018889,US,79
1036023371,US,25
103602496,US,74
1036025445,GBK,73
1036026550,BR,42
1036026889,US,21
1036029505,US,35
1036030277,US,78
1036041373,US,59
1036052473,US,63
1036055682,GBK,71
1036056064,GBK,57
1036064005,US,46
103606628,BR,27
1036076152,BR,58
1036081890,US,77
1036088605,BR,77
1036096391,US,32
1036099088,GBK,70
1036103643,BR,37
1036110914,GBK,52
1036118033,BR,46
1036124063,BR,64
1036124759,US,72
1036137055,GBK,62
1036147131,BR,24
103614881,GBK,35
1036153335,BR,45
1036167768,BR,24
1036179524,BR,26
1036191195,US,43
1036202724,GBK,64
1036215591,GBK,62
1036220288,BR,17
1036227300,US,79
1036229879,US,62
1036239101,GBK,27
1036239815,US,24
1036241639,US,43
1036244654,GBK,34
1036252462,US,51
1036258929,US,63
1036262608,BR,42
1036288991,US,17
1036290316,GBK,45
1036292057,US,20
1036294793,US,74
103629928,GBK,54
103630103,BR,55
1036312069,BR,37
1036313787,GBK,74
103631505,BR,36
1036323963,GBK,27
1036325228,US,32
103632933,BR,64
1036329616,US,69
1036334620,US,75
1036336211,GBK,62
1036336316,BR,33
1036362577,US,76
1036362652,US,62
1036378032,GBK,56
1036384463,US,42
1036385786,US,22
1036409012,BR,66
1036414408,BR,42
1036415983,US,19
1036419426,GBK,42
1036421301,BR,23
1036423813,US,55
1036425569,US,73
1036425751,GBK,18
1036428659,GBK,59
1036448243,US,21
1036451893,GBK,27
1036455862,BR,76
1036460955,US,55
1036464581,GBK,68
103646589,US,42
1036472754,GBK,35
1036477781,GBK,37
1036478924,BR,28
1036481976,GBK,76
1036482419,US,76
1036491058,US,26
1036496590,GBK,55
1036502572,US,42
1036503706,US,66
1036530435,BR,23
1036532902,BR,59
1036532951,GBK,60
1036534752,US,23
1036556111,US,77
103655766,GBK,36
1036565108,GBK,62
1036566446,GBK,17
1036572650,BR,45
1036577948,GBK,65
1036602533,US,79
1036604322,US,23
1036608704,GBK,65
1036609888,US,21
1036610395,BR,33
103661728,US,40
1036621323,BR,56
1036636808,GBK,59
1036642616,GBK,76
1036647445,BR,41
1036656832,BR,49
1036666366,BR,60
103667591,US,58
1036682648,US,56
1036688393,GBK,22
1036691160,GBK,35
1036694255,GBK,58
1036695747,GBK,66
1036707480,US,60
1036711765,US,24
1036713619,GBK,76
103671746,BR,56
1036720132,BR,39
1036732340,BR,46
1036738201,GBK,42
1036738346,BR,50
1036755986,BR,71
103675769,US,26
10367591,US,20
1036764794,GBK,31
103677093,GBK,39
1036771861,GBK,48
1036780726,GBK,36
1036801882,BR,69
1036815728,GBK,27
1036822504,US,77
1036828921,US,37
1036831797,US,38
1036837456,US,17
1036849778,BR,24
1036853379,BR,22
103685345,US,61
1036853880,US,67
1036856472,GBK,37
1036857802,GBK,73
1036859368,BR,73
103686736,US,31
1036872632,US,60
1036873119,BR,32
1036888865,BR,46
1036902631,BR,69
1036906641,GBK,18
1036912101,US,79
1036916627,BR,52
1036920769,US,75
1036929597,GBK,53
1036935693,US,17
1036941304,GBK,44
103694237,US,17
1036946517,BR,25
1036946915,US,60
1036946986,US,32
1036947910,US,79
1036950516,GBK,19
1036958961,BR,20
1036959435,BR,28
1036971507,GBK,72
1036972181,GBK,20
1036976037,US,79
1036978831,BR,76
103698006,US,69
1036985792,GBK,61
103700196,GBK,76
103700495,BR,26
1037007700,US,31
1037008738,GBK,20
1037010291,US,46
1037022319,BR,73
1037036058,US,47
1037038051,GBK,73
1037047712,US,19
1037047783,GBK,49
1037061385,US,32
1037068258,GBK,51
1037068438,BR,65
103707234,GBK,75
1037088797,GBK,53
1037093731,GBK,50
1037095267,US,73
1037096118,BR,52
1037103516,BR,31
1037105000,US,70
1037111564,GBK,52
1037118234,US,63
1037130265,US,73
1037131270,BR,18
1037139771,GBK,24
1037140009,BR,28
1037143481,BR,49
103714657,BR,64
1037147348,US,59
1037152151,BR,66
1037171235,US,47
1037181402,BR,35
10371880,BR,40
1037196398,BR,69
1037207426,US,53
1037211469,GBK,52
103721404,US,22
103721613,GBK,30
1037230888,GBK,42
1037233693,GBK,36
1037246644,GBK,59
1037246803,BR,67
1037247999,US,77
1037248541,GBK,18
1037249151,BR,33
103725071,US,29
1037251302,GBK,43
1037251811,GBK,42
1037252958,BR,21
1037259659,BR,64
103726524,GBK,47
1037274408,BR,22
1037276072,GBK,78
1037281697,BR,35
1037283009,GBK,67
1037287180,BR,17
1037288243,BR,42
1037292816,GBK,34
1037292870,GBK,62
1037309310,GBK,17
1037312198,BR,36
1037313507,GBK,32
1037322577,GBK,38
1037325241,GBK,65
1037325751,BR,75
1037328206,BR,28
1037330501,BR,77
1037332111,US,46
1037335658,BR,63
1037342267,US,52
1037342363,GBK,51
1037344973,BR,37
1037352677,US,44
1037360287,BR,24
1037364910,GBK,61
1037368819,BR,56
1037369156,GBK,68
1037381696,BR,49
103740549,BR,28
103741109,GBK,34
1037411700,BR,46
1037413380,BR,25
1037413660,GBK,58
1037414302,GBK,68
1037422696,US,18
1037422843,US,69
1037423518,GBK,29
1037425763,US,44
103742833,BR,28
1037431937,BR,54
1037435617,BR,60
1037449528,GBK,28
1037452068,US,23
1037463193,BR,47
1037464875,US,46
1037472507,BR,25
1037484014,BR,32
103748974,GBK,26
1037492931,US,49
1037495928,GBK,54
1037496117,BR,43
1037502737,US,35
1037503865,BR,25
1037509106,BR,27
1037511356,US,28
1037528931,US,42
1037529544,GBK,70
1037531192,US,27
1037532803,US,54
1037534603,BR,28
1037539551,US,57
1037548628,US,39
1037548932,GBK,68
103754989,US,54
1037568896,BR,48
1037569159,GBK,24
1037570792,GBK,37
1037572853,BR,31
1037579427,BR,66
1037580258,US,39
1037583262,US,63
103759199,US,44
1037599571,GBK,65
1037608645,BR,75
1037621123,GBK,39
1037625215,GBK,64
1037628786,GBK,57
1037632435,GBK,28
1037651602,BR,56
1037657578,GBK,56
1037670307,US,74
1037675812,GBK,31
1037681413,GBK,77
1037684391,GBK,77
103768816,GBK,74
1037699162,US,36
1037702235,US,46
1037713096,BR,46
1037719992,GBK,25
1037720423,BR,22
1037720832,US,20
1037722902,GBK,22
1037724335,US,48
1037727712,GBK,75
1037748141,BR,21
1037749008,BR,47
1037776023,GBK,34
1037779224,GBK,55
1037784934,US,78
103778780,GBK,61
1037792683,GBK,39
1037794535,US,51
1037800057,BR,20
1037806887,US,37
10378150,GBK,39
1037822602,BR,70
1037835332,GBK,64
1037846166,GBK,20
1037847499,BR,79
1037852425,BR,58
1037859515,BR,68
1037861642,GBK,65
1037868251,GBK,22
1037868940,US,25
1037879037,US,79
1037892335,BR,63
1037899474,BR,58
1037899685,GBK,36
1037901917,US,32
1037910792,BR,44
1037913301,BR,27
1037916472,US,45
1037919840,US,19
1037926619,US,71
1037930818,BR,18
1037945369,GBK,56
103796961,US,73
1037980010,US,56
1037984441,US,65
1037993231,BR,56
103799368,GBK,70
